location_name,country,latitude,longitude,timestamp,temperature,humidity,wind_speed,pressure,precipitation,sensor_id
Cairo,Egypt,30.05,31.25,2024-10-25 12:15:00,26.2,28,26.6,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-10-26 12:15:00,27.6,28,18.0,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-10-27 12:15:00,28.6,25,22.3,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-10-28 12:15:00,28.6,26,23.0,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-10-29 12:00:00,26.4,33,15.8,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-10-30 12:00:00,24.7,35,11.2,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-10-31 12:00:00,24.6,34,9.4,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-01 11:15:00,23.0,65,10.1,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-02 11:00:00,23.4,61,12.6,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-03 11:15:00,24.2,36,15.8,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-04 11:00:00,24.2,43,9.7,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-05 11:00:00,22.3,50,11.2,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-06 11:00:00,22.3,61,16.6,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-07 11:00:00,24.3,65,23.0,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-08 11:00:00,25.3,48,19.8,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-09 11:00:00,22.4,69,13.3,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-10 10:45:00,22.4,57,13.0,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-11 11:00:00,21.1,53,10.4,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-12 11:00:00,22.3,61,15.1,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-13 11:00:00,23.4,65,22.7,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-14 11:15:00,23.1,61,23.8,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-15 11:00:00,22.3,69,23.8,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-16 10:45:00,22.2,69,11.5,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-17 10:45:00,24.0,36,10.4,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-18 10:45:00,21.3,53,14.8,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-19 11:00:00,21.1,46,13.3,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-20 10:45:00,23.2,44,10.8,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-21 10:45:00,23.0,44,3.6,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-22 10:45:00,24.1,34,14.4,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-23 10:45:00,22.0,73,13.7,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-24 10:30:00,17.3,77,31.0,1020.0,0.21,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-25 10:45:00,18.1,34,23.4,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-26 11:00:00,17.2,36,20.2,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-27 10:45:00,19.3,40,4.3,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-28 13:00:00,21.0,46,10.8,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-29 12:45:00,20.1,53,10.1,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-11-30 12:30:00,20.3,53,19.4,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-01 12:30:00,20.3,56,18.4,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-02 12:45:00,21.1,53,17.6,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-03 12:45:00,20.2,43,6.5,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-04 12:30:00,21.4,43,11.5,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-05 12:30:00,21.2,53,5.4,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-06 12:30:00,22.0,53,6.5,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-07 12:30:00,22.0,38,3.6,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-08 12:30:00,22.1,38,11.5,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-09 13:00:00,21.0,33,7.6,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-10 13:00:00,22.3,53,18.0,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-11 12:45:00,20.2,78,18.7,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-12 12:45:00,21.3,60,19.4,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-13 13:00:00,20.0,49,22.3,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-14 13:00:00,20.3,43,18.0,1024.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-15 13:00:00,19.1,40,17.6,1025.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-16 12:45:00,19.1,46,15.8,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-17 12:45:00,20.2,60,16.9,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-18 12:30:00,21.3,56,15.8,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-19 12:30:00,19.0,53,6.8,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-20 12:45:00,19.6,47,21.2,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-21 12:45:00,19.9,44,10.8,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-22 12:15:00,18.9,37,5.4,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-23 12:45:00,19.9,35,21.2,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-24 12:15:00,17.9,36,21.6,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-25 11:45:00,17.9,29,31.7,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-26 12:15:00,16.6,26,22.3,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-27 12:00:00,15.1,33,29.2,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-28 12:45:00,16.1,48,24.5,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-29 12:15:00,17.1,52,19.4,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-30 12:00:00,17.4,45,20.9,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2024-12-31 12:30:00,17.0,55,21.6,1025.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-01 12:00:00,17.3,63,12.6,1028.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-02 12:15:00,18.3,34,20.9,1026.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-03 12:00:00,19.3,40,22.7,1024.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-04 12:15:00,20.3,26,9.7,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-05 12:15:00,18.2,34,4.0,1010.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-06 13:15:00,19.0,60,23.0,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-07 12:45:00,19.1,52,16.2,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-08 12:30:00,21.2,31,14.0,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-09 12:00:00,19.2,46,7.9,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-10 12:45:00,18.3,56,13.3,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-11 12:30:00,18.2,64,15.1,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-12 12:30:00,20.0,46,4.3,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-13 12:45:00,22.2,33,5.8,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-14 13:00:00,17.2,77,5.0,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-15 12:30:00,19.1,56,12.2,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-16 13:00:00,22.8,34,27.0,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-17 12:30:00,19.3,60,26.6,1025.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-18 11:30:00,19.4,46,24.5,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-19 12:00:00,18.1,52,17.6,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-20 11:45:00,18.1,56,10.4,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-21 12:30:00,22.4,25,16.2,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-22 12:15:00,20.3,49,12.2,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-23 12:30:00,19.2,56,10.1,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-24 12:30:00,18.1,64,7.9,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-25 12:15:00,18.1,52,8.6,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-26 12:15:00,20.3,46,9.7,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-27 12:30:00,17.2,68,7.9,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-28 13:00:00,20.1,40,18.0,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-29 12:30:00,20.4,46,17.6,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-30 12:15:00,20.2,60,14.0,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-01-31 12:30:00,19.1,52,13.0,1025.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-01 12:30:00,19.2,52,14.4,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-02 12:15:00,20.3,40,22.0,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-03 12:30:00,20.1,40,17.3,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-04 12:30:00,18.3,60,10.4,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-05 12:30:00,20.2,53,23.0,1015.0,0.01,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-06 12:15:00,14.2,51,30.2,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-07 12:30:00,15.0,44,18.4,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-08 12:30:00,15.1,39,14.8,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-09 12:15:00,15.1,55,23.0,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-10 12:15:00,15.2,59,12.6,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-11 12:30:00,16.2,39,19.8,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-12 12:15:00,16.0,45,20.5,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-13 12:15:00,16.3,42,16.2,1024.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-14 12:00:00,16.2,45,22.3,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-15 12:15:00,18.1,49,17.3,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-16 12:15:00,18.3,49,6.1,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-17 12:15:00,21.3,33,18.7,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-18 12:15:00,21.2,26,7.9,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-19 12:15:00,19.4,49,12.2,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-20 12:00:00,17.2,63,10.4,1019.0,0.05,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-21 12:00:00,15.1,44,15.8,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-22 12:00:00,15.2,29,24.1,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-23 12:00:00,13.1,38,22.3,1025.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-24 12:00:00,13.0,51,20.5,1026.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-25 12:00:00,14.0,41,23.8,1025.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-26 12:00:00,15.1,41,23.4,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-27 11:45:00,17.2,45,19.4,1024.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-02-28 12:00:00,17.0,48,9.0,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-01 11:45:00,18.1,52,10.8,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-02 12:00:00,18.1,52,16.9,1022.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-03 12:00:00,20.4,43,6.1,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-04 11:30:00,19.2,43,17.3,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-05 11:45:00,18.1,60,9.4,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-06 11:45:00,19.4,60,3.6,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-07 11:45:00,18.1,60,10.4,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-08 11:45:00,17.3,72,7.9,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-09 11:30:00,22.3,27,7.2,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-10 11:45:00,24.3,24,4.7,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-11 11:45:00,23.4,25,19.4,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-12 11:30:00,23.2,47,17.6,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-13 11:45:00,28.0,30,3.6,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-14 11:45:00,29.3,16,11.5,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-15 11:45:00,27.0,30,22.3,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-16 11:45:00,28.1,40,19.1,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-17 11:45:00,31.1,31,6.8,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-18 11:45:00,23.3,53,16.2,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-19 11:30:00,21.4,43,14.0,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-20 11:45:00,18.3,30,32.0,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-21 11:30:00,15.2,48,22.3,1021.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-22 11:30:00,16.0,48,16.6,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-23 11:45:00,18.6,36,18.4,1026.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-24 11:45:00,22.8,22,25.2,1026.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-25 11:15:00,23.0,31,26.3,1023.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-26 11:30:00,30.0,19,15.5,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-27 11:30:00,31.1,26,13.3,1009.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-28 11:30:00,29.1,20,19.4,1007.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-29 11:15:00,20.4,43,11.9,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-30 11:15:00,23.4,23,10.8,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-03-31 11:15:00,29.2,11,22.7,1010.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-01 11:30:00,23.1,33,23.0,1005.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-02 11:00:00,24.1,24,13.7,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-03 11:00:00,23.2,33,8.6,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-04 11:15:00,21.2,46,9.7,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-05 11:00:00,23.4,30,4.0,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-06 11:00:00,24.2,41,25.9,1008.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-07 11:15:00,24.1,36,13.7,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-08 11:30:00,28.2,25,42.8,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-09 11:15:00,22.2,57,15.8,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-10 11:15:00,19.4,40,17.3,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-11 11:15:00,18.2,42,16.9,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-12 11:15:00,19.0,40,6.1,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-13 11:00:00,20.3,43,13.0,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-14 11:30:00,20.2,49,13.3,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-15 11:15:00,20.1,46,10.4,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-16 11:00:00,22.2,38,25.9,1020.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-17 10:45:00,24.1,34,31.0,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-18 11:15:00,25.4,34,22.0,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-19 11:00:00,25.4,34,16.9,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-20 10:45:00,27.3,15,12.2,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-21 11:15:00,30.1,24,11.9,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-22 11:15:00,35.0,9,10.4,1010.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-23 11:00:00,33.1,21,20.5,1010.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-24 10:45:00,24.1,57,12.6,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-25 12:00:00,23.3,44,15.8,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-26 12:00:00,23.4,38,14.0,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-27 11:45:00,24.1,31,14.8,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-28 12:30:00,25.2,39,9.7,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-29 11:45:00,24.4,39,11.9,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-04-30 11:45:00,27.1,32,37.4,1005.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-01 11:45:00,25.2,36,15.5,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-02 12:00:00,24.3,34,21.2,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-03 12:00:00,22.1,50,13.0,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-04 11:45:00,22.4,50,9.7,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-05 12:00:00,24.1,36,6.8,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-06 12:00:00,27.0,20,5.4,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-07 11:45:00,30.2,19,19.4,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-08 11:45:00,30.2,24,24.5,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-09 12:15:00,32.3,23,27.0,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-10 12:00:00,33.3,15,16.9,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-11 11:45:00,38.4,8,11.9,1010.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-12 12:00:00,25.0,51,15.5,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-13 12:15:00,31.1,21,32.8,1008.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-14 12:15:00,24.3,50,16.2,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-15 12:00:00,25.1,36,9.0,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-16 12:00:00,31.1,18,14.8,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-17 11:45:00,40.0,12,9.0,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-18 11:45:00,28.4,48,23.0,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-19 12:00:00,25.3,44,20.5,1018.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-20 12:00:00,24.1,44,20.9,1016.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-21 11:45:00,25.4,41,20.2,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-22 11:45:00,25.3,44,14.8,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-23 12:00:00,27.1,39,19.1,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-24 11:45:00,31.0,24,10.4,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-25 11:30:00,33.3,19,16.9,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-26 12:00:00,39.4,11,28.4,1006.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-27 12:00:00,25.2,47,16.9,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-28 11:45:00,25.3,36,12.6,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-29 11:45:00,28.0,23,13.3,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-30 11:45:00,30.2,22,7.2,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-05-31 11:45:00,27.4,42,13.0,1009.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-01 11:45:00,28.2,35,11.9,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-02 12:00:00,25.2,44,13.0,1019.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-03 12:00:00,25.4,51,12.2,1017.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-04 11:45:00,27.1,51,17.3,1015.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-05 11:45:00,29.3,35,16.6,1014.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-06 11:45:00,29.3,40,17.3,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-07 11:45:00,29.2,40,13.3,1013.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-08 12:00:00,29.1,43,14.4,1012.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-09 11:45:00,29.0,48,10.8,1011.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-10 11:45:00,30.4,40,10.1,1009.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-11 12:00:00,30.0,35,6.5,1008.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-12 11:45:00,30.1,40,9.7,1009.0,0.0,Cairo_Egypt
Cairo,Egypt,30.05,31.25,2025-06-13 12:00:00,29.3,52,16.9,1012.0,0.0,Cairo_Egypt
